term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
hsa-miR-3689a-5p	-3.144419848	7.716851968	0.999999845	0.085936921	"['SH3GL3', 'EIF4E3', 'SLC46A2', 'BNC2', 'FHL5', 'KIAA1107', 'EDNRA', 'CSRP1', 'C1QTNF7', 'AKT3', 'ZNF208', 'AOX1', 'PGM5', 'AASS', 'MYOCD', 'EPHA7', 'PDE4D', 'SLC2A12', 'LIFR', 'ANO5', 'TMEM252', 'CYP39A1', 'TMEFF2', 'SFRP2', 'PLCB4', 'CASQ2', 'ROR1', 'ITIH5', 'PARM1', 'FAM114A2', 'SYNPO2', 'RNF180', 'FGL2', 'PRUNE2', 'CEP85L', 'LPAR1', 'FAM129A', 'RHOBTB3', 'PTGS2', 'SPATA6', 'COL19A1', 'ORC3', 'MYH11', 'SEPT10', 'NLGN4X', 'DTNA', 'STAC', 'EYA4', 'KLHDC1', 'ACTC1', 'TMEM56', 'CACHD1', 'PDE7B', 'ITM2A', 'PLEKHM3', 'ADGRL3']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-3132	-2.202583181	5.38651734	0.999999037	0.086678841	"['NUDT8', 'MTRNR2L10', 'MTRNR2L11', 'TK1']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-5191	-2.262908949	5.520931618	0.999999037	0.087182663	"['CCNE1', 'HIST1H3G', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-200a-3p	-1.996950773	4.872060217	0.999999924	0.087182663	"['ZEB1', 'TMEM56', 'HIPK3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-652-5p	-1.895178274	4.623760783	0.999999037	0.087182663	"['MTRNR2L10', 'MRPL12', 'FAM71F2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-33	-3.319822059	8.097148828	0.999999845	0.087245354	"['SYNM', 'EIF4E3', 'HSPB8', 'CWC27', 'ARHGAP6', 'CARF', 'RIMS1', 'DPYSL3', 'RAVER2', 'AASS', 'PRIMA1', 'TMOD1', 'MYOCD', 'EPHA7', 'EPHA6', 'SCARA5', 'DUSP1', 'PDE4D', 'MAMDC2', 'USP45', 'MSANTD3-TMEFF1', 'STON1-GTF2A1L', 'ANO5', 'SFRP1', 'ADGRB3', 'MAP1B', 'ITIH5', 'CFH', 'MAOB', 'ADH1B', 'RNF180', 'SEMA3A', 'FGL2', 'DCUN1D4', 'CEP85L', 'LPAR1', 'RHOBTB3', 'PTGS2', 'COL19A1', 'EPB41L5', 'METTL21C', 'SI', 'CCL2', 'DMD', 'HMGCLL1', 'MAPK4', 'GTF2A1L', 'IL33', 'DTNA', 'PHKB', 'SELE', 'REEP1', 'IGSF10', 'LRCH2', 'ACTC1', 'NBEA', 'OGN', 'TLL1', 'ADGRL3']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-1953	-1.310876893	3.183560052	0.999999924	0.088162563	"['CD69', 'AASS']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-26b-5p	-1.972361651	4.790023985	0.999999037	0.088162563	"['MT-CO2', 'KPNA2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6840-5p	-1.28087619	3.110701158	0.999999924	0.088162563	"['IL1RAPL1', 'KLF2']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4525	-2.236309208	5.389027418	0.999999037	0.089834485	"['EFNA3', 'TMEM54', 'CITED4', 'MYH14', 'AKR1B1', 'CALR', 'RAB11FIP4']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-197-5p	-2.154736416	5.179521462	0.999999037	0.090375303	"['NUDT8', 'MTRNR2L10', 'MTRNR2L11', 'TK1']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-126-3p	-0.678037076	1.624425669	0.999999845	0.09110186	"['PID1', 'DPY19L2', 'NBEA', 'SYNPO2', 'PLEKHM3', 'PRKG1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-591	-2.129769816	5.080053396	0.999999924	0.092065098	"['ZEB1', 'KATNAL1', 'AASS']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-5010-5p	-2.231861756	5.320088105	0.999999037	0.092208805	"['EFNA3', 'TMEM54', 'CITED4', 'MYH14', 'AKR1B1', 'CALR', 'RAB11FIP4']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6882-3p	-1.828817562	4.321325861	0.999999924	0.09414614	"['SHH', 'PHKB', 'MRVI1', 'AQP3']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-1a-3p	-1.629392949	3.800468933	0.999999924	0.09705818	"['MYOCD', 'HAND2', 'ADARB1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-210	-1.379768635	3.209521367	0.999999845	0.097673	"['CHRM3', 'MYOCD', 'BNC2', 'HPSE2', 'SCARA5', 'SYNPO2', 'ADARB1', 'PDCD1LG2', 'SORBS1', 'ADCY5', 'STXBP5L', 'CORO1C', 'EPB41L5', 'RGS5', 'RCAN2', 'MYH11', 'NCAM1', 'FLNC', 'PLEKHM3', 'TNS1']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-1941-3p	-2.868827248	6.607750041	0.999999845	0.099929223	"['BTG2', 'BNC2', 'HPSE2', 'PTPRQ', 'ADARB1', 'ARHGAP6', 'AQP3', 'ZFP36', 'EDNRA', 'GRB10', 'RSPO3', 'AOX1', 'BVES', 'TMOD1', 'PDE4D', 'SLC2A12', 'USP45', 'LIFR', 'ZEB1', 'KATNAL1', 'MMRN1', 'IFNE', 'SLC9A9', 'MICU3', 'KHDRBS2', 'PARM1', 'RNF180', 'SEMA3A', 'DCUN1D4', 'CEP85L', 'SLC43A1', 'ATP1A2', 'PTN', 'PTGS2', 'SPATA6', 'METTL21C', 'PDLIM3', 'CCL4', 'DMD', 'NCAM1', 'EYA4', 'KLHDC1', 'SORBS1', 'STXBP5L', 'NR4A1', 'ACTC1', 'TMEM56', 'CACHD1', 'PMP22', 'TLL1', 'TEK', 'FERMT2']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-1964-3p	-1.113359525	2.544785795	0.999999845	0.101704679	"['SVIL', 'DCUN1D4', 'SLC2A12', 'USP45', 'SOBP', 'COL19A1', 'IQCJ-SCHIP1', 'MFAP4', 'JPH2', 'ACTC1', 'ADAMTS1', 'TMEM56', 'FOSB', 'NCAM1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-124-5p	-2.003100325	4.574477768	0.999999924	0.101906579	"['NR4A1', 'RGS5', 'MAOB', 'KIAA1586']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-325-3p	-1.272180165	2.881905463	0.999999924	0.103795975	"['PTPRD', 'CD69']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-3074-2-3p	-1.290876748	2.924259358	0.999999924	0.103795975	"['EDNRA', 'STXBP5L']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3662	-2.754162122	6.232878772	0.999999037	0.104029974	"['RANBP1', 'MYBPC1', 'SLC6A8', 'HIST1H2AH', 'FZD9', 'BIRC5', 'CALR', 'RNF103-CHMP3', 'ZWINT', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4723-5p	-2.716124537	6.146796818	0.999999037	0.104029974	"['EFNA3', 'MEX3A', 'TMEM54', 'CITED4', 'POC1A', 'AKR1B1', 'MYH14', 'CALR', 'RAB11FIP4', 'PPFIA3']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4303	-2.082830382	4.679227065	0.999999037	0.105761222	"['BCL2L12', 'LRRC59', 'POC1A', 'RNF103-CHMP3', 'CYB561']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4326	-2.126511231	4.774693319	0.999999037	0.105893892	"['ZNF185', 'MKI67', 'ZWINT', 'RAB11FIP4']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-1971	-1.93407822	4.342620072	0.999999924	0.105893892	"['TMOD1', 'HPGDS', 'USP45', 'ADARB1']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-1981-5p	-1.928344469	4.32974598	0.999999924	0.105893892	"['TMOD1', 'HPGDS', 'USP45', 'ADARB1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6870-5p	-2.712193561	6.035102377	0.999999037	0.108048625	"['EFNA3', 'MEX3A', 'TMEM54', 'CITED4', 'POC1A', 'AKR1B1', 'MYH14', 'CALR', 'RAB11FIP4', 'PPFIA3']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-568	-1.842283778	4.067247453	0.999999924	0.109951009	"['DUSP2', 'KATNAL1', 'BNC2', 'ADH1B']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6748-3p	-2.002896171	4.421834707	0.999999037	0.109951009	"['CTU1', 'SCD', 'RNF103-CHMP3', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-10b-5p	-3.056699227	6.717985077	0.999999037	0.111048228	"['CAMSAP3', 'LRRC59', 'HIST1H2AL', 'SAPCD2', 'TCF15', 'MTRNR2L10', 'CDKN2A', 'MTRNR2L11', 'UHRF1', 'FASN', 'POC1A', 'CDC6']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-3101	-2.105349647	4.623052081	0.999999845	0.111262887	"['SYNM', 'FAM13B', 'PTPRQ', 'DGKB', 'FAM129A', 'LPAR3', 'CHRDL1', 'COL19A1', 'SLC8A1', 'EDNRA', 'RGS1', 'OXCT1', 'DPYSL3', 'RAVER2', 'TMEM56-RWDD3', 'FLNC', 'DYNC1I1', 'PRKG1', 'ANKS1B', 'TNS1', 'CSNK1G3', 'EPHA7', 'STAC', 'PDE4D', 'KLHDC1', 'LCA5', 'LIFR', 'SELE', 'TMEM252', 'STXBP5L', 'CYP39A1', 'FABP4', 'DPY19L2', 'ACTC1', 'OGN', 'CASQ2', 'MRVI1', 'PDE5A', 'CD69', 'UTRN']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-6786-3p	-1.615706166	3.539002437	0.999999037	0.111874785	"['AKR1B1', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-101b-3p	-1.487075723	3.257253527	0.999999037	0.111874785	"['CEBPA', 'MT-CO2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4728-3p	-1.93245771	4.219127532	0.999999924	0.112669539	"['CHRM3', 'TBX20', 'FERMT2']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6802-5p	-2.009994133	4.388412507	0.999999037	0.112669539	"['LEFTY1', 'HIST1H2AI', 'HIST1H2BB']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-224-5p	-2.027127997	4.404943801	0.999999924	0.113835897	"['ARL4D', 'EDNRA', 'EYA4', 'CNTN1', 'FOSB', 'HIPK3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4677-3p	-2.156844302	4.682259526	0.999999037	0.114076689	"['EIF4EBP1', 'BIRC5', 'SPINT2', 'NR2F6']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-7111-5p	-2.704339064	5.866914628	0.999999037	0.114241013	"['EFNA3', 'MEX3A', 'TMEM54', 'CITED4', 'POC1A', 'AKR1B1', 'MYH14', 'CALR', 'RAB11FIP4', 'PPFIA3']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4632-5p	-2.077448738	4.459771426	0.999999037	0.116862878	"['BCL2L12', 'MEX3A', 'RAB25', 'UPK2', 'PRSS8', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-7843-5p	-2.074456349	4.453347501	0.999999037	0.116862878	"['BCL2L12', 'MEX3A', 'RAB25', 'UPK2', 'PRSS8', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-625-5p	-2.706235621	5.802883965	0.999999037	0.117154216	"['EFNA3', 'MEX3A', 'TMEM54', 'CITED4', 'HMGA1', 'AKR1B1', 'MYH14', 'CALR', 'RAB11FIP4']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6738-5p	-2.000860157	4.243520134	0.999999037	0.119929892	"['MEX3A', 'YIPF2', 'CFL1', 'KRT8', 'CALR', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-521	-1.198221934	2.539445764	0.999999924	0.120110265	"['SLC43A1', 'CARF']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6735-5p	-2.06321952	4.323009637	0.999999037	0.123036562	"['BCL2L12', 'MEX3A', 'RAB25', 'UPK2', 'PRSS8', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-5194	-2.018314078	4.228920445	0.999999037	0.123036562	"['MEX3A', 'YIPF2', 'CFL1', 'KRT8', 'CALR', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3691-3p	-1.776619346	3.721653168	0.999999924	0.123095486	"['ARL4D', 'JUN', 'BNC2', 'UTRN', 'TNS1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6824-5p	-1.907474821	3.98840763	0.999999037	0.123571428	"['UPK2', 'HMGA1', 'HIST1H3B']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4446-5p	-2.584867406	5.344568774	0.999999924	0.126484248	"['CHRM3', 'RGS5', 'TMEFF2', 'MCTP1', 'CACNA2D1', 'IL1RAPL1', 'DMD', 'ARHGAP6', 'TNS1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6507-3p	-2.013657773	4.159891262	0.999999037	0.126712029	"['SEMA7A', 'F8A2', 'EFNA2', 'F8A3', 'FAM71F2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3141	-2.034254863	4.163503812	0.999999037	0.129160787	"['CITED4', 'CALR', 'MRPL12']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-1292-5p	-1.856976632	3.800668946	0.999999037	0.129160787	"['GIPC1', 'RAB11FIP4', 'SPTBN2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4283	-1.81957858	3.695081261	0.999999037	0.131239072	"['E2F1', 'PRSS8', 'PKMYT1', 'HIST1H1B']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-5115	-1.071294198	2.16752823	0.999999845	0.132221055	"['EPB41L5', 'JPH2', 'AKT3', 'DCUN1D4', 'PRUNE2', 'SLAMF7', 'LIFR', 'MICU3', 'PGM5', 'SPATA6', 'DYNC1I1', 'AQP1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-6879-5p	-2.080144987	4.202912162	0.999999037	0.132590479	"['BCL2L12', 'MEX3A', 'RAB25', 'UPK2', 'PRSS8', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3613-5p	-2.51275837	5.064503819	0.999999845	0.133251674	"['ITIH5', 'WDR49', 'PID1', 'PARM1', 'FAM13B', 'BNC2', 'PDE1C', 'PTPRQ', 'DGKB', 'RNF180', 'SEMA3A', 'LPAR1', 'SPATA6', 'COL19A1', 'ELAVL2', 'PTGS1', 'CORO1C', 'EPB41L5', 'EDNRA', 'RGS1', 'AKT3', 'DMD', 'PRKG1', 'CSNK1G3', 'CADM3', 'EPHA7', 'DTNA', 'TGFB3', 'EYA4', 'BTBD10', 'PTPRD', 'REEP1', 'FABP4', 'SFRP2', 'MMRN1', 'NBEA', 'KATNAL1', 'TMEM56', 'OGN', 'CNTN1', 'PMP22', 'TLL1', 'UTRN', 'ITM2A', 'MATN2']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-1932	-0.956558659	1.924498872	0.999999845	0.133734547	"['ARL4D', 'EPHA7', 'PDLIM3', 'EIF4E3', 'C14ORF180', 'HSPB8', 'DUOX2', 'TNS1', 'CORO1C']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-3080-3p	-1.5383988	3.085236669	0.999999845	0.134594918	"['PKDCC', 'PARM1', 'TNXB', 'MCTP1', 'PTPRQ', 'SYNPO2', 'PRUNE2', 'EPB41L5', 'JPH2', 'DPYSL3', 'IGFBP6', 'PRIMA1', 'GTF2A1L', 'CSNK1G3', 'EPHA7', 'MYOCD', 'PDE4D', 'SORBS1', 'STON1-GTF2A1L', 'SFRP1', 'SFRP2', 'KRT17', 'MAP1B', 'RCAN2', 'P2RX1', 'COL4A6', 'TNIK']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-3140-5p	-1.674113675	3.35439025	0.999999037	0.134837991	"['SCD', 'MRPL12', 'HID1']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-631	-1.842486716	3.691756161	0.999999037	0.134837991	"['UBE2C', 'SCD', 'MTRNR2L11']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-2053	-2.054023516	4.102703316	0.999999037	0.135687828	"['SFT2D3', 'CFL1', 'CDK1', 'BIRC5']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-690	-1.247956017	2.480651235	0.999999037	0.13700041	"['CEBPA', 'CST6']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-5103	-1.175261958	2.335135035	0.999999845	0.137119016	"['SEPT10', 'DTNA', 'PDE1C', 'SCARA5', 'IL26', 'EYA4', 'PHKB', 'CYR61', 'MAP1B', 'AKT3', 'FOSB', 'DMD', 'UTRN', 'PLEKHM3', 'TNS1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-3678-5p	-0.945823862	1.868512793	0.999999845	0.138686413	"['ITIH5', 'SMOC2', 'RIMS1', 'CADM3', 'PARM1', 'NLGN4X', 'SORBS1', 'PTGS2', 'SOBP']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4477a	-2.052342759	4.047629826	0.999999037	0.139150427	"['SEMA7A', 'SLC6A8', 'PRR15L', 'CCNE1', 'MRPL58', 'YDJC']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3912-5p	-1.865506171	3.659821644	0.999999037	0.140599705	"['CAMK2N1', 'PYCR1', 'RNF103-CHMP3']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4668-3p	-2.204314033	4.322279902	0.999999037	0.140741888	"['KLF5', 'AADAC', 'SCD', 'FASN', 'AKR1B1', 'ZWINT', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-680	9.036331183	-17.70545002	0.999999037	0.140948222	['HIST1H3C']	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-5099	7.883582485	-15.44679725	0.999999924	0.140948222	['LIFR']	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-3963	8.296997152	-16.25682652	0.999999924	0.140948222	['SHROOM1']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-1914-3p	-1.999448163	3.895944206	0.999999037	0.142486256	"['MEX3A', 'YIPF2', 'CFL1', 'KRT8', 'CALR', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-187	-1.229438904	2.377648314	0.999999845	0.14457894	"['FAM13B', 'BNC2', 'PDE4D', 'SWT1', 'SLC2A12', 'LCA5', 'HSD17B6', 'HIPK3', 'COL19A1', 'PTGS1', 'EPB41L5', 'JPH2', 'PLCB4', 'C1QTNF7', 'TMEM56', 'RAVER2', 'APLF', 'PDE7B']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-219-5p	-2.471037343	4.765572832	0.999999845	0.145355653	"['KANK2', 'PKDCC', 'PARM1', 'PID1', 'BNC2', 'HPSE2', 'DGKB', 'SYNPO2', 'DCUN1D4', 'CEP85L', 'ATP1A2', 'ADARB1', 'PTGS2', 'SOBP', 'SPATA6', 'PHYHIP', 'CORO1C', 'PTGS1', 'EPB41L5', 'RIMS1', 'RGS5', 'ADAMTS19', 'C14ORF180', 'ADAMTS1', 'FAM120B', 'SLAMF7', 'FLNC', 'ANKS1B', 'MYOCD', 'EGF', 'STAC', 'PDE4D', 'MAMDC2', 'TPM1', 'KLHDC1', 'SLC2A12', 'STXBP5L', 'TRDN', 'REEP1', 'MFAP4', 'ZEB1', 'DPY19L2', 'MYL1', 'RCAN2', 'IFNE', 'ROR1', 'MATN2']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4782-3p	-2.464131445	4.752254312	0.999999845	0.145355653	"['KANK2', 'PKDCC', 'PARM1', 'PID1', 'BNC2', 'HPSE2', 'DGKB', 'SYNPO2', 'DCUN1D4', 'CEP85L', 'ATP1A2', 'ADARB1', 'PTGS2', 'SOBP', 'SPATA6', 'PHYHIP', 'CORO1C', 'PTGS1', 'EPB41L5', 'RIMS1', 'RGS5', 'ADAMTS19', 'C14ORF180', 'ADAMTS1', 'FAM120B', 'SLAMF7', 'FLNC', 'ANKS1B', 'MYOCD', 'EGF', 'STAC', 'PDE4D', 'MAMDC2', 'TPM1', 'KLHDC1', 'SLC2A12', 'STXBP5L', 'TRDN', 'REEP1', 'MFAP4', 'ZEB1', 'DPY19L2', 'MYL1', 'RCAN2', 'IFNE', 'ROR1', 'MATN2']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-219-3p	-2.084445924	4.017916313	0.999999845	0.145501276	"['CHRM3', 'KHDRBS2', 'EIF4E3', 'FAM13B', 'SYNPO2', 'RNF180', 'FGL2', 'RHOBTB3', 'EFCAB13', 'ARHGAP6', 'CARF', 'COL19A1', 'HPGDS', 'METTL21C', 'ADAMTS19', 'C1QTNF7', 'ADAMTS1', 'AKT3', 'DPYSL3', 'RAVER2', 'GRB10', 'ANKS1B', 'SVIL', 'EPHA7', 'MYOCD', 'PDE4D', 'EYA4', 'TPM1', 'KLHDC1', 'LIFR', 'SORBS1', 'OLFM4', 'TRDN', 'CYP39A1', 'MFAP4', 'LRCH2', 'PLCB4', 'NBEA', 'MAP1B', 'FOSB', 'FERMT2']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-101a-3p	-1.228770164	2.367446021	0.999999924	0.145630996	"['DUSP1', 'PTGS2']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-101a-3p	-1.245067124	2.398845036	0.999999037	0.145630996	"['CEBPA', 'MT-CO2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-202-3p	-2.263616152	4.358304793	0.999999037	0.145821396	"['LEFTY1', 'MAGEA12', 'RAB25', 'FZD9', 'EIF4EBP1', 'MRPL12', 'MAGEA6', 'MAGEA3']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-616-3p	-1.759588635	3.380384056	0.999999037	0.146442593	"['C5ORF46', 'MAL2', 'DCTPP1']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-219-5p	-1.913954828	3.633235585	0.999999845	0.149825049	"['KANK2', 'ZBED8', 'PARM1', 'BNC2', 'RNF180', 'CEP85L', 'FAM129A', 'ATP1A2', 'PTGS2', 'SOBP', 'SLC8A1', 'CORO1C', 'AQP1', 'RIMS1', 'SI', 'DUOX2', 'EPHA7', 'MYOCD', 'SCARA5', 'FOXF1', 'TGFB3', 'PDE4D', 'MAMDC2', 'TPM1', 'LIFR', 'PDCD1LG2', 'ANO5', 'SELE', 'LRCH2', 'ZEB1', 'KATNAL1', 'TMEM56', 'CNTN1', 'COL4A6', 'CASQ2', 'PDE5A', 'ANGPTL1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-5004-3p	-1.798449486	3.383759907	0.999999037	0.152363324	"['HIST2H3A', 'HIST1H2BO', 'HIST2H3C']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-878-5p	-1.84102893	3.458303839	0.999999845	0.152824891	"['ITIH5', 'SYNPO2', 'CEP85L', 'RHOBTB3', 'LPAR3', 'FHL5', 'SPATA6', 'COL19A1', 'PTGS1', 'RIMS1', 'C1QTNF7', 'ADAMTS1', 'SLITRK6', 'GRB10', 'CDR1', 'CSNK1G3', 'DTNA', 'SCARA5', 'EYA4', 'NR1H4', 'PLA2G4A', 'LIFR', 'SORBS1', 'STXBP5L', 'TRDN', 'CYP39A1', 'SMOC2', 'ACTC1', 'TMEM56', 'RCAN2', 'CCDC7', 'COL4A6', 'TLL1', 'PDE5A']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4437	-1.859379288	3.477649701	0.999999037	0.154073071	"['SLC6A8', 'PRSS8', 'PKMYT1', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-7153-5p	-1.749428114	3.272004909	0.999999924	0.154073071	"['SFRP1', 'RHOBTB3', 'TLL1', 'PTGS1']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-181c-5p	-1.179755619	2.204258446	0.999999924	0.154370058	"['BNC2', 'AQP3']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-20b-5p	-1.184965596	2.21399278	0.999999924	0.154370058	"['ID1', 'HIPK3']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-200c-3p	-1.219521629	2.278557361	0.999999924	0.154370058	"['JUN', 'ZEB1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6786-5p	-1.24587313	2.327792575	0.999999037	0.154370058	"['CDR2L', 'PRSS8']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6080	-1.418885259	2.651048883	0.999999924	0.154370058	"['SYNM', 'PDE4D']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-181d-5p	-1.201334868	2.24457717	0.999999924	0.154370058	"['BNC2', 'AQP3']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-210	-1.110741492	2.052952972	0.999999845	0.157509026	"['EPHA7', 'DTNA', 'BNC2', 'PDE4D', 'TPM1', 'SLC43A1', 'USP45', 'ATP1A2', 'ANO5', 'ADCY5', 'CORO1C', 'PDLIM3', 'KATNAL1', 'TMEM56', 'DMD', 'NCAM1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-635	-1.664209695	3.066961015	0.999999037	0.158358572	"['SEMA7A', 'MTRNR2L10', 'MTRNR2L11']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3686	-1.65559129	3.046369515	0.999999924	0.158809604	"['DUSP2', 'ZNF418', 'MRVI1', 'SELE']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3182	-1.818108964	3.345410039	0.999999924	0.158809604	"['MYOCD', 'ZNF418', 'MRVI1', 'COL19A1']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-146a-3p	6.216987763	-11.29938905	0.999999037	0.162430962	['IRAK1']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6761-3p	6.850315213	-12.4504631	0.999999924	0.162430962	['TPM1']	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-878-5p	7.297333575	-13.26291996	0.999999924	0.162430962	['ITIH5']	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-5104	8.379215899	-15.22924349	0.999999924	0.162430962	['SLC8A1']	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-615-5p	7.03990235	-12.79503814	0.999999037	0.162430962	['CDKN2A']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4520-3p	-1.729967668	3.123111632	0.999999037	0.164425027	"['C5ORF46', 'RAB25', 'SCD']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-26b-3p	-1.580215646	2.852764219	0.999999037	0.164425027	"['MTRNR2L10', 'MTRNR2L11', 'MT-CO2']"	miRTarBase (experimentally validated targets)	upregulated
