term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
cardiac neural crest cell migration involved in outflow tract morphogenesis (GO:0003253)	-2.735661789	14.7206625	0.215945649	0.004603105	"['SHH', 'HAND2', 'CORO1C']"	Gene Ontology Biological Process	downregulated
thymus development (GO:0048538)	-2.185565819	11.76058273	0.215945649	0.004603105	"['SHH', 'HAND2', 'FGF10']"	Gene Ontology Biological Process	downregulated
positive regulation of chromosome segregation (GO:0051984)	-2.952828598	15.88924237	0.990768183	0.004603105	"['KIF2C', 'CDC6', 'MKI67']"	Gene Ontology Biological Process	upregulated
branching involved in mammary gland duct morphogenesis (GO:0060444)	-2.090000996	11.2463461	0.215945649	0.004603105	"['SHH', 'SLIT2', 'FGF10']"	Gene Ontology Biological Process	downregulated
interleukin-6-mediated signaling pathway (GO:0070102)	-2.795883852	14.90005608	0.224967779	0.004847545	"['PID1', 'PTGIS', 'IFNE', 'CNTN1', 'CCL2', 'LIFR', 'DUOX2', 'DCN']"	Gene Ontology Biological Process	downregulated
positive regulation of cell death (GO:0010942)	-2.056364918	10.93305548	0.225395016	0.004908974	"['JUN', 'HBB', 'HBA1', 'CRYAB']"	Gene Ontology Biological Process	downregulated
glial filament (GO:0097426)	-1.843833419	9.803091313	0.228240181	0.004908974	"['KRT18', 'KRT8', 'KRT7', 'KRT20']"	Gene Ontology Cellular Component	upregulated
lipoxygenase pathway (GO:0019372)	-2.551831277	13.45385664	0.230731673	0.005132122	"['PTGIS', 'PLA2G4A', 'ACOT6', 'PTGS2', 'UGT1A8']"	Gene Ontology Biological Process	downregulated
positive regulation of focal adhesion assembly (GO:0051894)	-2.436428569	12.84542633	0.230731673	0.005132122	"['SFRP1', 'MYOC', 'TEK', 'UTRN', 'CORO1C']"	Gene Ontology Biological Process	downregulated
recombination hotspot binding (GO:0010844)	-3.22682859	16.99614304	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
DNA clamp unloader activity (GO:0061860)	-3.262659621	17.18486993	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
DNA binding (GO:0003677)	-3.275031075	17.25003205	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
bent DNA binding (GO:0003681)	-3.284876634	17.30188994	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
random coil DNA binding (GO:0003695)	-3.234070266	17.03428593	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
base pairing with DNA (GO:0000497)	-3.291868545	17.33871728	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
triplex DNA binding (GO:0045142)	-3.211252464	16.91410147	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
negative regulation of SREBP signaling pathway by DNA binding (GO:0100060)	-3.242874398	17.08065848	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
DNA secondary structure binding (GO:0000217)	-3.257216719	17.15620143	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
DNA clamp activity (GO:0061777)	-3.27115059	17.22959301	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
histone-dependent DNA binding (GO:0099077)	-3.249074089	17.11331309	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
topological DNA entrapment activity (GO:0061776)	-3.219795996	16.95910141	0.261507932	0.005158366	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
regulation of atrial cardiac muscle cell action potential (GO:0098910)	-2.45514914	12.90324889	0.232186759	0.005218284	"['PDE4D', 'CASQ2', 'FXYD6', 'ATP1A2', 'SLC8A1', 'TRDN']"	Gene Ontology Biological Process	downregulated
flap-structured DNA binding (GO:0070336)	-3.247167883	17.0260572	0.261507932	0.005282499	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
DNA end binding (GO:0045027)	-3.247721994	17.0289626	0.261507932	0.005282499	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
regulatory region DNA binding (GO:0000975)	-3.254477713	16.98731053	0.261507932	0.005409096	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
type III intermediate filament (GO:0045098)	-1.88259391	9.766713593	0.228240181	0.005583707	"['KRT18', 'KRT8', 'KRT7', 'KRT20']"	Gene Ontology Cellular Component	upregulated
positive regulation of dendrite morphogenesis (GO:0050775)	-2.203165677	11.42980865	0.234396422	0.005583707	"['PTPRD', 'ADGRB3', 'IL1RAPL1', 'TNIK']"	Gene Ontology Biological Process	downregulated
GTPase activator activity (GO:0005096)	-2.866919616	14.86892135	0.450055399	0.00559224	"['JUN', 'FAM13B', 'ARHGAP6', 'STXBP5L', 'PREX2', 'ARHGAP10', 'RGS5', 'RIMS1', 'RANBP3L', 'RGS2', 'RGS1', 'ADGRB3', 'A2M']"	Gene Ontology Molecular Function	downregulated
filopodium tip (GO:0032433)	-2.032615285	10.5238574	0.168323154	0.005642117	"['ACTA2', 'ACTC1', 'DMD', 'UTRN', 'ACTG2']"	Gene Ontology Cellular Component	downregulated
regulation of striated muscle contraction (GO:0006942)	-2.286304291	11.83490536	0.234396422	0.005648107	"['TPM1', 'ATP1A2', 'MYL9']"	Gene Ontology Biological Process	downregulated
colon smooth muscle contraction (GO:1990765)	-2.2612862	11.70540084	0.234396422	0.005648107	"['EDNRA', 'SMTN', 'MYH11']"	Gene Ontology Biological Process	downregulated
small intestine smooth muscle contraction (GO:1990770)	-2.221558799	11.49975453	0.234396422	0.005648107	"['EDNRA', 'SMTN', 'MYH11']"	Gene Ontology Biological Process	downregulated
epithelial tube branching involved in lung morphogenesis (GO:0060441)	-2.043852712	10.57987054	0.234396422	0.005648107	"['SHH', 'SLIT2', 'FGF10']"	Gene Ontology Biological Process	downregulated
membrane depolarization during bundle of His cell action potential (GO:0086048)	-2.483536344	12.85586424	0.234396422	0.005648107	"['CACNA2D1', 'ATP1A2', 'SLC8A1']"	Gene Ontology Biological Process	downregulated
endoderm formation (GO:0001706)	-2.39098618	12.37678434	0.234396422	0.005648107	"['DUSP2', 'DUSP1', 'TBX20']"	Gene Ontology Biological Process	downregulated
G-quadruplex DNA binding (GO:0051880)	-3.267024612	16.8989999	0.261507932	0.005669828	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
DNA clamp loader activity (GO:0003689)	-3.279010005	16.80788185	0.261507932	0.00594086	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
cytokine-mediated signaling pathway (GO:0019221)	-2.867917883	14.64301698	0.245646566	0.006061484	"['PID1', 'IFNE', 'DPYSL3', 'CNTN1', 'CCL2', 'LIFR', 'DUOX2', 'DCN']"	Gene Ontology Biological Process	downregulated
cellular response to hydrogen peroxide (GO:0070301)	-2.597615769	13.26097859	0.245646566	0.006065988	"['JUN', 'TPM1', 'HBB', 'HBA1', 'FOS', 'AQP1']"	Gene Ontology Biological Process	downregulated
negative regulation of MAPK cascade (GO:0043409)	-2.696842338	13.74222345	0.245646566	0.006123192	"['PID1', 'MYOC', 'TGFB3', 'DUSP1', 'FAM129A', 'SLIT2', 'CORO1C']"	Gene Ontology Biological Process	downregulated
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	-2.511092126	12.76973993	0.245646566	0.006186826	"['PTPRD', 'CADM3', 'IL1RAPL1', 'SELE', 'ADGRL3']"	Gene Ontology Biological Process	downregulated
interleukin-1-mediated signaling pathway (GO:0070498)	-3.027512806	15.38092019	0.245646566	0.006217536	"['EGR1', 'SFRP1', 'PTGIS', 'IFNE', 'CCL4', 'CNTN1', 'CCL2', 'LIFR', 'DUOX2', 'DCN']"	Gene Ontology Biological Process	downregulated
"DNA binding, bending (GO:0008301)"	-3.264867444	16.58417091	0.261507932	0.006222492	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
substrate adhesion-dependent cell spreading (GO:0034446)	-2.118966556	10.73132733	0.245646566	0.006317602	"['ITGA8', 'TEK', 'BVES', 'FERMT2']"	Gene Ontology Biological Process	downregulated
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	-2.132267845	10.79869059	0.245646566	0.006317602	"['JPH2', 'PDE4D', 'DMD', 'TRDN']"	Gene Ontology Biological Process	downregulated
double-stranded DNA binding (GO:0003690)	-3.248306029	16.42807007	0.261507932	0.006361909	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'MND1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
Ino80 complex (GO:0031011)	-2.709717974	13.65939171	0.228240181	0.006467986	"['HIST2H2AA3', 'TFPT', 'MUC1', 'HIST1H2AH', 'UHRF1', 'CDCA5', 'HIST1H2AJ', 'E2F1', 'AKR1B1', 'HIST1H1B', 'HIST1H2AB']"	Gene Ontology Cellular Component	upregulated
presynaptic membrane assembly (GO:0097105)	-2.011465462	10.03183257	0.256103635	0.006823892	"['PTPRD', 'NLGN4X', 'IL1RAPL1']"	Gene Ontology Biological Process	downregulated
myosin light chain binding (GO:0032027)	-1.227120713	6.120050163	0.450055399	0.006823892	"['ACTC1', 'MYOC', 'DMD']"	Gene Ontology Molecular Function	downregulated
neural crest cell differentiation involved in thymus development (GO:1902637)	-2.288966865	11.41582233	0.256103635	0.006823892	"['SHH', 'HAND2', 'FGF10']"	Gene Ontology Biological Process	downregulated
regulation of smooth muscle contraction (GO:0006940)	-2.0012583	9.980926129	0.256103635	0.006823892	"['CNN1', 'TPM1', 'MYL9']"	Gene Ontology Biological Process	downregulated
cardiac myofibril assembly (GO:0055003)	-2.133709248	10.64150209	0.256103635	0.006823892	"['ACTC1', 'KLHL41', 'SLC8A1']"	Gene Ontology Biological Process	downregulated
intermediate filament (GO:0005882)	-1.938419699	9.61543562	0.193038195	0.007009767	"['SYNM', 'DES', 'KRT17', 'KRT13', 'KRT5', 'ADCY5']"	Gene Ontology Cellular Component	downregulated
skeletal muscle fiber development (GO:0048741)	-2.459692634	12.16529804	0.264644746	0.007112787	"['SVIL', 'DMD', 'BVES', 'KLHL41']"	Gene Ontology Biological Process	downregulated
lamin filament (GO:0005638)	-1.810874371	8.956333049	0.228240181	0.007112787	"['KRT18', 'KRT8', 'KRT7', 'KRT20']"	Gene Ontology Cellular Component	upregulated
platelet degranulation (GO:0002576)	-2.943576657	14.50476888	0.267218182	0.007243866	"['CFD', 'RIMS1', 'SERPINA3', 'CLEC3B', 'MMRN1', 'TGFB3', 'EGF', 'FLNA', 'A2M']"	Gene Ontology Biological Process	downregulated
cellular response to interleukin-1 (GO:0071347)	-2.622815858	12.88684766	0.268752666	0.007347733	"['SFRP1', 'PTGIS', 'PID1', 'DPYSL3', 'CCL4', 'CCL2', 'SELE']"	Gene Ontology Biological Process	downregulated
negative regulation of type B pancreatic cell proliferation (GO:1904691)	-2.501837914	12.08864852	0.284467129	0.007971304	"['NR4A1', 'SFRP1', 'SFRP2', 'IL26']"	Gene Ontology Biological Process	downregulated
regulation of sodium:potassium-exchanging ATPase activity (GO:1903406)	-2.392662655	11.5611238	0.284467129	0.007971304	"['TPM2', 'FHL1', 'FXYD6', 'UTRN']"	Gene Ontology Biological Process	downregulated
negative regulation of protein autophosphorylation (GO:0031953)	-2.480726188	11.96504066	0.284467129	0.008041008	"['EPHA7', 'PID1', 'FAM129A', 'SLIT2', 'CORO1C']"	Gene Ontology Biological Process	downregulated
filopodium membrane (GO:0031527)	-1.979481943	9.547438996	0.205620057	0.008041008	"['ACTA2', 'ACTC1', 'DMD', 'UTRN', 'ACTG2']"	Gene Ontology Cellular Component	downregulated
cellular response to cAMP (GO:0071320)	-2.15533791	10.39562765	0.284467129	0.008041008	"['JUN', 'NR1H4', 'CCL2', 'DUOX2', 'AQP1']"	Gene Ontology Biological Process	downregulated
pericentric heterochromatin (GO:0005721)	-1.920135359	9.261198502	0.228240181	0.008041008	"['UHRF1', 'CDCA5', 'BIRC5', 'KIF2C', 'OIP5']"	Gene Ontology Cellular Component	upregulated
"3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)"	-1.452923108	6.990993007	0.450055399	0.008134228	"['PDE4D', 'PDE5A', 'PDE7B']"	Gene Ontology Molecular Function	downregulated
"wound healing, spreading of epidermal cells (GO:0035313)"	-1.881338888	9.052390274	0.285425426	0.008134228	"['TMEFF2', 'FLNA', 'CYR61']"	Gene Ontology Biological Process	downregulated
calcium ion transport into cytosol (GO:0060402)	-2.837261103	13.60876766	0.28618069	0.008259053	"['JPH2', 'EDNRA', 'CACNA2D1', 'LPAR1', 'LPAR3', 'SLC8A1', 'ADCY5']"	Gene Ontology Biological Process	downregulated
adherens junction assembly (GO:0034333)	-2.25981535	10.71214501	0.28618069	0.008736248	"['CADM3', 'FLNA', 'FLNC', 'LIMS2', 'FERMT2']"	Gene Ontology Biological Process	downregulated
positive regulation of TRAIL-activated apoptotic signaling pathway (GO:1903984)	1.223916263	-5.799422309	0.28618069	0.008752514	"['SFRP1', 'ATF3']"	Gene Ontology Biological Process	downregulated
regulation of cornification (GO:1905715)	2.160831821	-10.23891637	0.28618069	0.008752514	"['ZFP36', 'AQP3']"	Gene Ontology Biological Process	downregulated
regulation of cholesterol efflux (GO:0010874)	-1.701023191	8.060152592	0.990768183	0.008752514	"['APOC1', 'TSPO']"	Gene Ontology Biological Process	upregulated
artery smooth muscle contraction (GO:0014824)	1.784686647	-8.456584705	0.28618069	0.008752514	"['EDNRA', 'SLC8A1']"	Gene Ontology Biological Process	downregulated
terminal cisterna lumen (GO:0014804)	1.303453384	-6.176302136	0.208893338	0.008752514	"['CASQ2', 'TRDN']"	Gene Ontology Cellular Component	downregulated
regulation of keratinocyte differentiation (GO:0045616)	2.02484604	-9.594559406	0.28618069	0.008752514	"['ZFP36', 'AQP3']"	Gene Ontology Biological Process	downregulated
oxygen transport (GO:0015671)	2.102273186	-9.9614413	0.28618069	0.008752514	"['HBB', 'HBA1']"	Gene Ontology Biological Process	downregulated
positive regulation of mitochondrial depolarization (GO:0051901)	3.227101325	-15.29134303	0.28618069	0.008752514	"['MYOC', 'DCN']"	Gene Ontology Biological Process	downregulated
regulation of membrane repolarization during cardiac muscle cell action potential (GO:1905031)	1.737843825	-8.234624009	0.28618069	0.008752514	"['CACNA2D1', 'FLNA']"	Gene Ontology Biological Process	downregulated
senescence-associated heterochromatin focus assembly (GO:0035986)	-1.70304895	8.069751479	0.990768183	0.008752514	"['CDKN2A', 'HMGA1']"	Gene Ontology Biological Process	upregulated
regulation of intestinal cholesterol absorption (GO:0030300)	-1.344853172	6.372471484	0.990768183	0.008752514	"['APOC1', 'TSPO']"	Gene Ontology Biological Process	upregulated
damaged DNA binding (GO:0003684)	-3.265824142	15.42217441	0.34734079	0.008894771	"['HIST2H2AA3', 'TOP2A', 'CEBPA', 'HIST1H2BM', 'FEN1', 'HIST1H2BO', 'HIST1H2AH', 'HIST1H2AJ', 'HMGA1', 'FOXJ1', 'AKR1B1', 'NR2F6', 'HIST2H2BD', 'TFPT', 'HIST1H4A', 'HIST3H2A', 'E2F1', 'HIST1H2BH', 'CALR', 'HIST1H2BB', 'MCM2', 'HIST1H2AB']"	Gene Ontology Molecular Function	upregulated
neurofilament (GO:0005883)	-1.799001051	8.495340846	0.228240181	0.008895102	"['KRT18', 'KRT8', 'KRT7', 'KRT20']"	Gene Ontology Cellular Component	upregulated
actin monomer binding (GO:0003785)	-2.449991153	11.51754511	0.450055399	0.009085679	"['TMOD1', 'SMTN', 'TPM2', 'SYNPO2', 'TPM1', 'DMD', 'SORBS1', 'UTRN', 'CAP2']"	Gene Ontology Molecular Function	downregulated
hepatocyte differentiation (GO:0070365)	-2.524176124	11.83231121	0.990768183	0.009208822	"['CEBPA', 'TST', 'UPK2', 'CDK1', 'LSR', 'ACTL8']"	Gene Ontology Biological Process	upregulated
"condensed chromosome, centromeric region (GO:0000779)"	-1.793632292	8.357289261	0.228240181	0.009471938	"['CDCA5', 'BIRC5', 'KIF2C', 'OIP5', 'MKI67']"	Gene Ontology Cellular Component	upregulated
cellular response to interleukin-8 (GO:0098759)	-1.799901302	8.365641436	0.31095775	0.00958234	"['EGR1', 'PID1', 'DPYSL3']"	Gene Ontology Biological Process	downregulated
skeletal muscle myofibril (GO:0098723)	-0.610550631	2.837737634	0.214404864	0.00958234	"['TMOD1', 'MYL1', 'LMOD1']"	Gene Ontology Cellular Component	downregulated
nucleolar chromatin (GO:0030874)	-2.317991536	10.62705645	0.228240181	0.010207865	"['HIST2H2AA3', 'MUC1', 'HIST1H2AH', 'UHRF1', 'CDCA5', 'HIST1H2AJ', 'E2F1', 'AKR1B1', 'HIST1H1B', 'HIST1H2AB']"	Gene Ontology Cellular Component	upregulated
